Germplasm Name,Germplasm GID,Test (T) or Check (C),Exp Title ,Exp Description,Exp Unit,Exp Type,Env,Env Location,Env Year,Exp Unit ID,Exp Replicate #,Exp Block #,Row,Column,Lat,Long,Elevation,RTK,Treatment Factors,ObsUnitID
Germplas4498,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4382,New Location DRP4377,2001,13761,1,2,4,5,,,,,Jam application,
Germplas4499,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4383,New Location DRP4378,2001,13762,1,2,4,5,,,,,Jam application,
Germplas4500,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4384,New Location DRP4379,2001,13763,1,2,4,5,,,,,Jam application,
Germplas4501,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4385,New Location DRP4380,2001,13764,1,2,4,5,,,,,Jam application,
Germplas4502,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4386,New Location DRP4381,2001,13765,1,2,4,5,,,,,Jam application,
Germplas4503,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4387,New Location DRP4382,2001,13766,1,2,4,5,,,,,Jam application,
Germplas4504,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4388,New Location DRP4383,2001,13767,1,2,4,5,,,,,Jam application,
Germplas4505,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4389,New Location DRP4384,2001,13768,1,2,4,5,,,,,Jam application,
Germplas4506,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4390,New Location DRP4385,2001,13769,1,2,4,5,,,,,Jam application,
Germplas4507,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4391,New Location DRP4386,2001,13770,1,2,4,5,,,,,Jam application,
Germplas4508,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4392,New Location DRP4387,2001,13771,1,2,4,5,,,,,Jam application,
Germplas4509,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4393,New Location DRP4388,2001,13772,1,2,4,5,,,,,Jam application,
Germplas4510,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4394,New Location DRP4389,2001,13773,1,2,4,5,,,,,Jam application,
Germplas4511,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4395,New Location DRP4390,2001,13774,1,2,4,5,,,,,Jam application,
Germplas4512,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4396,New Location DRP4391,2001,13775,1,2,4,5,,,,,Jam application,
Germplas4513,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4397,New Location DRP4392,2001,13776,1,2,4,5,,,,,Jam application,
Germplas4514,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4398,New Location DRP4393,2001,13777,1,2,4,5,,,,,Jam application,
Germplas4515,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4399,New Location DRP4394,2001,13778,1,2,4,5,,,,,Jam application,
Germplas4516,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4400,New Location DRP4395,2001,13779,1,2,4,5,,,,,Jam application,
Germplas4517,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4401,New Location DRP4396,2001,13780,1,2,4,5,,,,,Jam application,
Germplas4518,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4402,New Location DRP4397,2001,13781,1,2,4,5,,,,,Jam application,
Germplas4519,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4403,New Location DRP4398,2001,13782,1,2,4,5,,,,,Jam application,
Germplas4520,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4404,New Location DRP4399,2001,13783,1,2,4,5,,,,,Jam application,
Germplas4521,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4405,New Location DRP4400,2001,13784,1,2,4,5,,,,,Jam application,
Germplas4522,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4406,New Location DRP4401,2001,13785,1,2,4,5,,,,,Jam application,
Germplas4523,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4407,New Location DRP4402,2001,13786,1,2,4,5,,,,,Jam application,
Germplas4524,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4408,New Location DRP4403,2001,13787,1,2,4,5,,,,,Jam application,
Germplas4525,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4409,New Location DRP4404,2001,13788,1,2,4,5,,,,,Jam application,
Germplas4526,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4410,New Location DRP4405,2001,13789,1,2,4,5,,,,,Jam application,
Germplas4527,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4411,New Location DRP4406,2001,13790,1,2,4,5,,,,,Jam application,
Germplas4528,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4412,New Location DRP4407,2001,13791,1,2,4,5,,,,,Jam application,
Germplas4529,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4413,New Location DRP4408,2001,13792,1,2,4,5,,,,,Jam application,
Germplas4530,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4414,New Location DRP4409,2001,13793,1,2,4,5,,,,,Jam application,
Germplas4531,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4415,New Location DRP4410,2001,13794,1,2,4,5,,,,,Jam application,
Germplas4532,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4416,New Location DRP4411,2001,13795,1,2,4,5,,,,,Jam application,
Germplas4533,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4417,New Location DRP4412,2001,13796,1,2,4,5,,,,,Jam application,
Germplas4534,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4418,New Location DRP4413,2001,13797,1,2,4,5,,,,,Jam application,
Germplas4535,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4419,New Location DRP4414,2001,13798,1,2,4,5,,,,,Jam application,
Germplas4536,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4420,New Location DRP4415,2001,13799,1,2,4,5,,,,,Jam application,
Germplas4537,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4421,New Location DRP4416,2001,13800,1,2,4,5,,,,,Jam application,
Germplas4538,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4422,New Location DRP4417,2001,13801,1,2,4,5,,,,,Jam application,
Germplas4539,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4423,New Location DRP4418,2001,13802,1,2,4,5,,,,,Jam application,
Germplas4540,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4424,New Location DRP4419,2001,13803,1,2,4,5,,,,,Jam application,
Germplas4541,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4425,New Location DRP4420,2001,13804,1,2,4,5,,,,,Jam application,
Germplas4542,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4426,New Location DRP4421,2001,13805,1,2,4,5,,,,,Jam application,
Germplas4543,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4427,New Location DRP4422,2001,13806,1,2,4,5,,,,,Jam application,
Germplas4544,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4428,New Location DRP4423,2001,13807,1,2,4,5,,,,,Jam application,
Germplas4545,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4429,New Location DRP4424,2001,13808,1,2,4,5,,,,,Jam application,
Germplas4546,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4430,New Location DRP4425,2001,13809,1,2,4,5,,,,,Jam application,
Germplas4547,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4431,New Location DRP4426,2001,13810,1,2,4,5,,,,,Jam application,
Germplas4548,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4432,New Location DRP4427,2001,13811,1,2,4,5,,,,,Jam application,
Germplas4549,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4433,New Location DRP4428,2001,13812,1,2,4,5,,,,,Jam application,
Germplas4550,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4434,New Location DRP4429,2001,13813,1,2,4,5,,,,,Jam application,
Germplas4551,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4435,New Location DRP4430,2001,13814,1,2,4,5,,,,,Jam application,
Germplas4552,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4436,New Location DRP4431,2001,13815,1,2,4,5,,,,,Jam application,
Germplas4553,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4437,New Location DRP4432,2001,13816,1,2,4,5,,,,,Jam application,
Germplas4554,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4438,New Location DRP4433,2001,13817,1,2,4,5,,,,,Jam application,
Germplas4555,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4439,New Location DRP4434,2001,13818,1,2,4,5,,,,,Jam application,
Germplas4556,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4440,New Location DRP4435,2001,13819,1,2,4,5,,,,,Jam application,
Germplas4557,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4441,New Location DRP4436,2001,13820,1,2,4,5,,,,,Jam application,
Germplas4558,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4442,New Location DRP4437,2001,13821,1,2,4,5,,,,,Jam application,
Germplas4559,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4443,New Location DRP4438,2001,13822,1,2,4,5,,,,,Jam application,
Germplas4560,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4444,New Location DRP4439,2001,13823,1,2,4,5,,,,,Jam application,
Germplas4561,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4445,New Location DRP4440,2001,13824,1,2,4,5,,,,,Jam application,
Germplas4562,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4446,New Location DRP4441,2001,13825,1,2,4,5,,,,,Jam application,
Germplas4563,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4447,New Location DRP4442,2001,13826,1,2,4,5,,,,,Jam application,
Germplas4564,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4448,New Location DRP4443,2001,13827,1,2,4,5,,,,,Jam application,
Germplas4565,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4449,New Location DRP4444,2001,13828,1,2,4,5,,,,,Jam application,
Germplas4566,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4450,New Location DRP4445,2001,13829,1,2,4,5,,,,,Jam application,
Germplas4567,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4451,New Location DRP4446,2001,13830,1,2,4,5,,,,,Jam application,
Germplas4568,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4452,New Location DRP4447,2001,13831,1,2,4,5,,,,,Jam application,
Germplas4569,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4453,New Location DRP4448,2001,13832,1,2,4,5,,,,,Jam application,
Germplas4570,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4454,New Location DRP4449,2001,13833,1,2,4,5,,,,,Jam application,
Germplas4571,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4455,New Location DRP4450,2001,13834,1,2,4,5,,,,,Jam application,
Germplas4572,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4456,New Location DRP4451,2001,13835,1,2,4,5,,,,,Jam application,
Germplas4573,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4457,New Location DRP4452,2001,13836,1,2,4,5,,,,,Jam application,
Germplas4574,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4458,New Location DRP4453,2001,13837,1,2,4,5,,,,,Jam application,
Germplas4575,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4459,New Location DRP4454,2001,13838,1,2,4,5,,,,,Jam application,
Germplas4576,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4460,New Location DRP4455,2001,13839,1,2,4,5,,,,,Jam application,
Germplas4577,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4461,New Location DRP4456,2001,13840,1,2,4,5,,,,,Jam application,
Germplas4578,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4462,New Location DRP4457,2001,13841,1,2,4,5,,,,,Jam application,
Germplas4579,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4463,New Location DRP4458,2001,13842,1,2,4,5,,,,,Jam application,
Germplas4580,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4464,New Location DRP4459,2001,13843,1,2,4,5,,,,,Jam application,
Germplas4581,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4465,New Location DRP4460,2001,13844,1,2,4,5,,,,,Jam application,
Germplas4582,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4466,New Location DRP4461,2001,13845,1,2,4,5,,,,,Jam application,
Germplas4583,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4467,New Location DRP4462,2001,13846,1,2,4,5,,,,,Jam application,
Germplas4584,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4468,New Location DRP4463,2001,13847,1,2,4,5,,,,,Jam application,
Germplas4585,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4469,New Location DRP4464,2001,13848,1,2,4,5,,,,,Jam application,
Germplas4586,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4470,New Location DRP4465,2001,13849,1,2,4,5,,,,,Jam application,
Germplas4587,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4471,New Location DRP4466,2001,13850,1,2,4,5,,,,,Jam application,
Germplas4588,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4472,New Location DRP4467,2001,13851,1,2,4,5,,,,,Jam application,
Germplas4589,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4473,New Location DRP4468,2001,13852,1,2,4,5,,,,,Jam application,
Germplas4590,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4474,New Location DRP4469,2001,13853,1,2,4,5,,,,,Jam application,
Germplas4591,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4475,New Location DRP4470,2001,13854,1,2,4,5,,,,,Jam application,
Germplas4592,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4476,New Location DRP4471,2001,13855,1,2,4,5,,,,,Jam application,
Germplas4593,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4477,New Location DRP4472,2001,13856,1,2,4,5,,,,,Jam application,
Germplas4594,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4478,New Location DRP4473,2001,13857,1,2,4,5,,,,,Jam application,
Germplas4595,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4479,New Location DRP4474,2001,13858,1,2,4,5,,,,,Jam application,
Germplas4596,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4480,New Location DRP4475,2001,13859,1,2,4,5,,,,,Jam application,
Germplas4597,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4481,New Location DRP4476,2001,13860,1,2,4,5,,,,,Jam application,
Germplas4598,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4482,New Location DRP4477,2001,13861,1,2,4,5,,,,,Jam application,
Germplas4599,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4483,New Location DRP4478,2001,13862,1,2,4,5,,,,,Jam application,
Germplas4600,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4484,New Location DRP4479,2001,13863,1,2,4,5,,,,,Jam application,
Germplas4601,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4485,New Location DRP4480,2001,13864,1,2,4,5,,,,,Jam application,
Germplas4602,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4486,New Location DRP4481,2001,13865,1,2,4,5,,,,,Jam application,
Germplas4603,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4487,New Location DRP4482,2001,13866,1,2,4,5,,,,,Jam application,
Germplas4604,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4488,New Location DRP4483,2001,13867,1,2,4,5,,,,,Jam application,
Germplas4605,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4489,New Location DRP4484,2001,13868,1,2,4,5,,,,,Jam application,
Germplas4606,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4490,New Location DRP4485,2001,13869,1,2,4,5,,,,,Jam application,
Germplas4607,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4491,New Location DRP4486,2001,13870,1,2,4,5,,,,,Jam application,
Germplas4608,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4492,New Location DRP4487,2001,13871,1,2,4,5,,,,,Jam application,
Germplas4609,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4493,New Location DRP4488,2001,13872,1,2,4,5,,,,,Jam application,
Germplas4610,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4494,New Location DRP4489,2001,13873,1,2,4,5,,,,,Jam application,
Germplas4611,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4495,New Location DRP4490,2001,13874,1,2,4,5,,,,,Jam application,
Germplas4612,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4496,New Location DRP4491,2001,13875,1,2,4,5,,,,,Jam application,
Germplas4613,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4497,New Location DRP4492,2001,13876,1,2,4,5,,,,,Jam application,
Germplas4614,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4498,New Location DRP4493,2001,13877,1,2,4,5,,,,,Jam application,
Germplas4615,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4499,New Location DRP4494,2001,13878,1,2,4,5,,,,,Jam application,
Germplas4616,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4500,New Location DRP4495,2001,13879,1,2,4,5,,,,,Jam application,
Germplas4617,1,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4501,New Location DRP4496,2001,13880,1,2,4,5,,,,,Jam application,
Germplas4618,2,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4502,New Location DRP4497,2001,13881,1,2,4,5,,,,,Jam application,
Germplas4619,3,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4503,New Location DRP4498,2001,13882,1,2,4,5,,,,,Jam application,
Germplas4620,4,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4504,New Location DRP4499,2001,13883,1,2,4,5,,,,,Jam application,
Germplas4621,5,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4505,New Location DRP4500,2001,13884,1,2,4,5,,,,,Jam application,
Germplas4622,6,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4506,New Location DRP4501,2001,13885,1,2,4,5,,,,,Jam application,
Germplas4623,7,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4507,New Location DRP4502,2001,13886,1,2,4,5,,,,,Jam application,
Germplas4624,8,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4508,New Location DRP4503,2001,13887,1,2,4,5,,,,,Jam application,
Germplas4625,9,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4509,New Location DRP4504,2001,13888,1,2,4,5,,,,,Jam application,
Germplas4626,10,T,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4510,New Location DRP4505,2001,13889,1,2,4,5,,,,,Jam application,
Germplas4627,1,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4511,New Location DRP4506,2001,13890,1,2,4,5,,,,,Jam application,
Germplas4628,2,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4512,New Location DRP4507,2001,13891,1,2,4,5,,,,,Jam application,
Germplas4629,3,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4513,New Location DRP4508,2001,13892,1,2,4,5,,,,,Jam application,
Germplas4630,4,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4514,New Location DRP4509,2001,13893,1,2,4,5,,,,,Jam application,
Germplas4631,5,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4515,New Location DRP4510,2001,13894,1,2,4,5,,,,,Jam application,
Germplas4632,6,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4516,New Location DRP4511,2001,13895,1,2,4,5,,,,,Jam application,
Germplas4633,7,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4517,New Location DRP4512,2001,13896,1,2,4,5,,,,,Jam application,
Germplas4634,8,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4518,New Location DRP4513,2001,13897,1,2,4,5,,,,,Jam application,
Germplas4635,9,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4519,New Location DRP4514,2001,13898,1,2,4,5,,,,,Jam application,
Germplas4636,10,C,New Trial DRP1,A new trial DRP,plot,phenotyping,New Study 4520,New Location DRP4515,2001,13899,1,2,4,5,,,,,Jam application,
